sys_sch,SystemId,systemname,schoolname,SchoolId,grade,SingleScore,four_year_graduation_rate,CollegeEnrollment
667291,667,Gwinnett County,Shiloh Elementary School,291,C,77.40000000000001,,
667294,667,Gwinnett County,Nesbit Elementary School,294,D,68.60000000000001,,
667295,667,Gwinnett County,Fort Daniel Elementary School,295,A,97,,
667296,667,Gwinnett County,Sugar Hill Elementary School,296,B,84,,
667297,667,Gwinnett County,Hull Middle School,297,A,93.5,,
667298,667,Gwinnett County,Mason Elementary School,298,A,91.7,,
667300,667,Gwinnett County,Stripling Elementary School,300,C,70.10000000000001,,
667304,667,Gwinnett County,Berkmar Middle School,304,C,74.40000000000001,,
667305,667,Gwinnett County,Ivy Creek Elementary School,305,A,96.80000000000001,,
6673050,667,Gwinnett County,Britt Elementary School,3050,B,81,,
6673054,667,Gwinnett County,Harris Elementary School,3054,B,88.90000000000001,,
667309,667,Gwinnett County,Rosebud Elementary School,309,B,80.60000000000001,,
6673550,667,Gwinnett County,Camp Creek Elementary School,3550,A,93.90000000000001,,
6673750,667,Gwinnett County,Central Gwinnett High School,3750,D,69.3,77.199997,
667376,667,Gwinnett County,Gwin Oaks Elementary School,376,B,88.7,,
667380,667,Gwinnett County,Dacula Middle School,380,B,83,,
667382,667,Gwinnett County,Arcado Elementary School,382,A,91,,
667388,667,Gwinnett County,Gwinnett InterVention Education (GIVE) Center East,388,F,36.4,,
667389,667,Gwinnett County,Cedar Hill Elementary School,389,C,72.5,,
667391,667,Gwinnett County,Pharr Elementary School,391,A,91.40000000000001,,
667394,667,Gwinnett County,Simonton Elementary School,394,D,68.5,,
667395,667,Gwinnett County,Jackson Elementary School,395,C,76.3,,
667397,667,Gwinnett County,Magill Elementary School,397,C,77,,
667398,667,Gwinnett County,Partee Elementary School,398,A,90.2,,
667400,667,Gwinnett County,Riverside Elementary School,400,A,97.40000000000001,,
667405,667,Gwinnett County,Jones Middle School,405,B,88.40000000000001,,
6674052,667,Gwinnett County,Dacula High School,4052,C,79.40000000000001,87.099998,
6674056,667,Gwinnett County,Norcross Elementary School,4056,C,78.90000000000001,,
6674058,667,Gwinnett County,Summerour Middle School,4058,F,59.1,,
667409,667,Gwinnett County,Puckett's Mill Elementary School,409,A,96.5,,
6674556,667,Gwinnett County,North Gwinnett High School,4556,A,93.60000000000001,96.300003,
667494,667,Gwinnett County,Simpson Elementary School,494,A,92.2,,
667495,667,Gwinnett County,Kanoheda Elementary School,495,C,73.8,,
667497,667,Gwinnett County,McConnell Middle School,497,B,80.30000000000001,,
667498,667,Gwinnett County,Taylor Elementary School,498,B,84.60000000000001,,
667505,667,Gwinnett County,Sycamore Elementary School,505,C,79.90000000000001,,
6675054,667,Gwinnett County,Lawrenceville Elementary School,5054,B,80.80000000000001,,
6675056,667,Gwinnett County,Peachtree Elementary School,5056,B,84.40000000000001,,
6675058,667,Gwinnett County,Suwanee Elementary School,5058,B,89.90000000000001,,
667509,667,Gwinnett County,Trip Elementary School,509,A,90.80000000000001,,
6675550,667,Gwinnett County,Duluth High School,5550,C,77.90000000000001,80.900002,
6675554,667,Gwinnett County,Lilburn Elementary School,5554,B,82.90000000000001,,
667605,667,Gwinnett County,Cooper Elementary School,605,B,85.5,,
667608,667,Gwinnett County,Patrick Elementary School,608,B,89.2,,
667705,667,Gwinnett County,Parsons Elementary School,705,A,90.60000000000001,,
667708,667,Gwinnett County,Oakland Meadow School,708,,,,
667805,667,Gwinnett County,Peachtree Ridge High School,805,B,85.60000000000001,89.900002,
667905,667,Gwinnett County,Duluth Middle School ,905,C,70.7,,
668101,668,Habersham County,Cornelia Elementary School,101,F,56.6,,
668105,668,Habersham County,Level Grove Elementary School,105,C,75.60000000000001,,
6681050,668,Habersham County,Baldwin Elementary School,1050,C,75.7,,
668106,668,Habersham County,Habersham Ninth Grade Academy,106,B,87.2,,
668112,668,Habersham County,Hilliard A. Wilbanks Middle School,112,B,84,,
668114,668,Habersham County,Habersham Success Academy,114,F,50.90000000000001,94.099998,
668189,668,Habersham County,Clarkesville Elementary School,189,B,86.30000000000001,,
668196,668,Habersham County,North Habersham Middle School,196,B,89.90000000000001,,
668201,668,Habersham County,Demorest Elementary School,201,B,82.7,,
6682052,668,Habersham County,Habersham Central High School,2052,C,78.7,92.199997,
668296,668,Habersham County,South Habersham Middle School,296,B,86.30000000000001,,
6683054,668,Habersham County,Woodville Elementary School,3054,C,73.7,,
6685050,668,Habersham County,Fairview Elementary School,5050,B,83.10000000000001,,
6685052,668,Habersham County,Hazel Grove Elementary School,5052,C,72.90000000000001,,
669100,669,Hall County,C. W. Davis Middle School,100,C,70.8,,
669101,669,Hall County,Martin Elementary School,101,B,81.2,,
669102,669,Hall County,Chestatee High School,102,C,73,94.199997,
669103,669,Hall County,Sugar Hill Elementary,103,D,67.8,,
669105,669,Hall County,Lanier College and Career Academy,105,F,37.4,39.700001,
6691058,669,Hall County,White Sulphur Elementary School,1058,D,69.5,,
669106,669,Hall County,Chicopee Elementary School,106,D,65.3,,
669112,669,Hall County,World Language Academy,112,B,87.30000000000001,,
6691552,669,Hall County,East Hall High School,1552,D,69.40000000000001,89.5,
6691556,669,Hall County,North Hall High School,1556,C,78,94.699997,
669176,669,Hall County,Myers Elementary School,176,D,63.6,,
669189,669,Hall County,West Hall High School,189,C,73.60000000000001,91.400002,
669192,669,Hall County,Spout Springs Elementary School,192,B,88.7,,
669194,669,Hall County,Mount Vernon Elementary School,194,B,84.40000000000001,,
669196,669,Hall County,Friendship Elementary School,196,D,67.7,,
669200,669,Hall County,Chestatee Middle School,200,C,72.3,,
669202,669,Hall County,Flowery Branch High,202,C,78.5,94.199997,
6692052,669,Hall County,Flowery Branch Elementary School,2052,D,64.7,,
6692056,669,Hall County,Oakwood Elementary School,2056,D,69.7,,
669276,669,Hall County,Wauka Mountain Elementary School,276,B,88,,
669289,669,Hall County,East Hall Middle School,289,D,66,,
669294,669,Hall County,West Hall Middle School,294,C,72.90000000000001,,
6693054,669,Hall County,Lanier Elementary School,3054,B,83.30000000000001,,
6693056,669,Hall County,Riverbend Elementary School,3056,F,59.8,,
669389,669,Hall County,North Hall Middle School,389,C,77,,
669390,669,Hall County,Cherokee Bluff Middle,390,D,69.10000000000001,,
669391,669,Hall County,Cherokee Bluff High School,391,C,73.90000000000001,89.699997,
669392,669,Hall County,Alternative Learning Center,392,F,41,,
669393,669,Hall County,World Language Academy Middle School,393,B,85.80000000000001,,
6694050,669,Hall County,Chestnut Mountain Elementary School,4050,C,77.40000000000001,,
6694054,669,Hall County,Lula Elementary School,4054,D,63.2,,
6694056,669,Hall County,Sardis Elementary School,4056,D,69.40000000000001,,
6694556,669,Hall County,South Hall Middle School,4556,C,71.40000000000001,,
6694752,669,Hall County,Johnson High School,4752,B,82.5,91,
6695052,669,Hall County,Lyman Hall Elementary School,5052,D,65.7,,
6695054,669,Hall County,McEver Elementary School,5054,C,75,,
6695056,669,Hall County,Tadmore Elementary School,5056,C,78,,
670106,670,Hancock County,Hancock Central Middle School,106,D,64.2,,
670188,670,Hancock County,Lewis Elementary School,188,F,53.6,,
670288,670,Hancock County,Hancock Central High School,288,F,52.6,80,
671104,671,Haralson County,Tallapoosa Primary School,104,D,63.90000000000001,,
671178,671,Haralson County,Buchanan Elementary School,178,D,69.60000000000001,,
671197,671,Haralson County,Haralson County Middle School,197,C,76.7,,
671198,671,Haralson County,Haralson County Rebel Academy,198,,,,
6712050,671,Haralson County,Buchanan Primary School,2050,F,55.5,,
6713050,671,Haralson County,Haralson County High School,3050,B,82.2,98.599998,
6714050,671,Haralson County,West Haralson Elementary School,4050,C,74.3,,
672110,672,Harris County,Creekside School,110,C,79.90000000000001,,
672188,672,Harris County,Park Elementary School,188,B,81.40000000000001,,
672190,672,Harris County,Pine Ridge Elementary School,190,C,77.80000000000001,,
672199,672,Harris County,Mulberry Creek Elementary School,199,C,75.8,,
672290,672,Harris County,New Mountain Hill Elementary School,290,C,70.40000000000001,,
672299,672,Harris County,Harris County High School,299,B,80.90000000000001,93.300003,
672399,672,Harris County,Harris County Carver Middle School,399,C,75.7,,
673102,673,Hart County,North Hart Elementary School,102,C,79.10000000000001,,
673191,673,Hart County,Hart County Middle School,191,C,72.8,,
673202,673,Hart County,South Hart Elementary School,202,C,79.60000000000001,,
6733050,673,Hart County,Hart County High School,3050,C,74,94.900002,
6735050,673,Hart County,Hartwell Elementary School,5050,C,72.3,,
674102,674,Heard County,Heard County Middle School,102,B,82.10000000000001,,
6741050,674,Heard County,Centralhatchee Elementary School,1050,C,78.60000000000001,,
674106,674,Heard County,Heard Elementary School,106,C,73.90000000000001,,
674110,674,Heard County,Heard County High School,110,C,76,83.300003,
6742050,674,Heard County,Ephesus Elementary School,2050,D,61.5,,
675100,675,Henry County,Ola Elementary School,100,B,86.40000000000001,,
675101,675,Henry County,Union Grove High,101,A,90,93.800003,
675104,675,Henry County,Luella High School,104,C,76.2,84.900002,
675105,675,Henry County,Dutchtown High,105,C,79.90000000000001,91.199997,
6751050,675,Henry County,Fairview Elementary School,1050,B,83.90000000000001,,
675106,675,Henry County,Luella Elementary School,106,B,84.10000000000001,,
675107,675,Henry County,Dutchtown Elementary School,107,C,77.60000000000001,,
675108,675,Henry County,Woodland Elementary School,108,D,62.40000000000001,,
675191,675,Henry County,Cotton Indian Elementary School,191,D,68.40000000000001,,
675194,675,Henry County,Wesley Lakes Elementary School,194,D,60.3,,
675196,675,Henry County,Pate's Creek Elementary School,196,D,65,,
675197,675,Henry County,Pleasant Grove Elementary School,197,C,78.60000000000001,,
675200,675,Henry County,Mount Carmel Elementary School,200,C,78.5,,
675203,675,Henry County,East Lake Elementary,203,A,91.30000000000001,,
6752050,675,Henry County,Hampton Elementary School,2050,C,71.10000000000001,,
675206,675,Henry County,Dutchtown Middle School,206,C,72,,
675207,675,Henry County,Timber Ridge Elementary School,207,B,85.40000000000001,,
675208,675,Henry County,Walnut Creek Elementary,208,D,69.7,,
675209,675,Henry County,Bethlehem Elementary School,209,D,66.90000000000001,,
675211,675,Henry County,Rocky Creek Elementary,211,B,88.2,,
675213,675,Henry County,Locust Grove Middle,213,B,80,,
675214,675,Henry County,Locust Grove High,214,C,71.5,86.099998,
675215,675,Henry County,Hampton Middle School,215,D,69.10000000000001,,
6752552,675,Henry County,Smith-Barnes Elementary School,2552,D,69.90000000000001,,
675291,675,Henry County,Oakland Elementary School,291,C,71.3,,
675294,675,Henry County,Austin Road Elementary School,294,C,77.7,,
675295,675,Henry County,Stockbridge High School,295,C,73.60000000000001,82.400002,
675297,675,Henry County,Hickory Flat Elementary School,297,B,80.10000000000001,,
675303,675,Henry County,Unity Grove Elementary School,303,B,84.2,,
6753050,675,Henry County,Henry County High School,3050,D,65.90000000000001,85.099998,
6753052,675,Henry County,Stockbridge Elementary School,3052,C,70.90000000000001,,
675307,675,Henry County,Ola High School,307,B,87.10000000000001,94,
675308,675,Henry County,Woodland Middle School,308,B,80,,
675315,675,Henry County,Hampton High School,315,D,67.3,87,
675391,675,Henry County,Eagle's Landing High School,391,D,68.40000000000001,81,
675394,675,Henry County,Eagle's Landing Middle School,394,C,70.90000000000001,,
675397,675,Henry County,Austin Road Middle School,397,D,66.40000000000001,,
675403,675,Henry County,Red Oak Elementary School,403,D,61.90000000000001,,
6754050,675,Henry County,Henry County Middle School,4050,D,68.60000000000001,,
675407,675,Henry County,New Hope Elementary,407,B,81.30000000000001,,
675408,675,Henry County,Woodland High School,408,B,80.40000000000001,91.900002,
675409,675,Henry County,Tussahaw Elementary,409,D,69.5,,
675503,675,Henry County,Flippen Elementary School,503,C,73.5,,
6755050,675,Henry County,Locust Grove Elementary School,5050,D,65.90000000000001,,
6755052,675,Henry County,Stockbridge Middle School,5052,D,68.8,,
675507,675,Henry County,Ola Middle School,507,C,75.7,,
675509,675,Henry County,Rock Spring Elementary,509,B,82.7,,
675603,675,Henry County,Luella Middle School,603,C,71.3,,
675703,675,Henry County,Union Grove Middle,703,C,76.2,,
675804,675,Henry County,EXCEL Academy,804,F,23.2,50.900002,
676100,676,Houston County,Eagle Springs Elementary,100,B,83.40000000000001,,
676102,676,Houston County,C. B. Watson Primary School,102,F,55.8,,
676103,676,Houston County,Lake Joy Primary School,103,A,91.2,,
676104,676,Houston County,David A. Perdue Primary ,104,D,61.6,,
676105,676,Houston County,Huntington Middle School,105,B,81.7,,
6761050,676,Houston County,Bonaire Elementary School,1050,C,79.2,,
6761052,676,Houston County,Northside Middle School,1052,D,68.60000000000001,,
6761054,676,Houston County,Perry High School,1054,B,82.10000000000001,92.099998,
676108,676,Houston County,Mossy Creek Middle School,108,B,87.2,,
676111,676,Houston County,Veterans High School,111,B,86.5,89,
676116,676,Houston County,Houston County Crossroads Center,116,F,55.1,32,
676117,676,Houston County,Langston Road Elementary School,117,B,85.5,,
676175,676,Houston County,Pearl Stephens Elementary School,175,D,66.3,,
676191,676,Houston County,Northside Elementary School,191,C,78.60000000000001,,
676192,676,Houston County,Houston County High School,192,A,94.60000000000001,94.800003,
676194,676,Houston County,Perdue Elementary School,194,B,89.5,,
676195,676,Houston County,Quail Run Elementary School,195,B,88,,
676196,676,Houston County,Feagin Mill Middle School,196,B,86.90000000000001,,
676199,676,Houston County,Matthew Arthur Elementary School,199,A,93,,
676200,676,Houston County,Perry Middle School,200,C,78.60000000000001,,
676204,676,Houston County,Thomson Middle School,204,C,74.3,,
6762050,676,Houston County,Centerville Elementary School,2050,C,79.40000000000001,,
6762052,676,Houston County,Northside High School,2052,D,69.90000000000001,87,
6762054,676,Houston County,Morningside Elementary School,2054,B,83.90000000000001,,
6762058,676,Houston County,Westside Elementary School,2058,D,66.90000000000001,,
676208,676,Houston County,Lake Joy Elementary School,208,A,95.5,,
676296,676,Houston County,Bonaire Middle School,296,B,83.40000000000001,,
6763052,676,Houston County,Parkwood Elementary School,3052,C,74.2,,
6763056,676,Houston County,Tucker Elementary School,3056,B,84.40000000000001,,
676309,676,Houston County,Hilltop Elementary School,309,B,82.60000000000001,,
6763550,676,Houston County,Kings Chapel Elementary School,3550,A,92.90000000000001,,
6764050,676,Houston County,Lindsey Elementary School,4050,D,67.60000000000001,,
6764054,676,Houston County,Russell Elementary School,4054,C,72.5,,
6764056,676,Houston County,Warner Robins High School,4056,D,68.40000000000001,85.099998,
6765050,676,Houston County,Miller Elementary School,5050,C,70.3,,
6765054,676,Houston County,Shirley Hills Elementary School,5054,B,80.10000000000001,,
6765056,676,Houston County,Warner Robins Middle School,5056,C,78.10000000000001,,
677173,677,Irwin County,Irwin County Middle School,173,D,65.60000000000001,,
677188,677,Irwin County,Irwin County Elementary School,188,C,79.40000000000001,,
6772050,677,Irwin County,Irwin County High School,2050,C,77.90000000000001,95.199997,
678101,678,Jackson County,West Jackson Elementary School,101,C,76.80000000000001,,
678104,678,Jackson County,East Jackson Elementary School,104,B,84.90000000000001,,
678107,678,Jackson County,East Jackson Comprehensive High School,107,B,81,97.400002,
678191,678,Jackson County,Jackson County Comprehensive High School,191,B,84.2,94.599998,
678197,678,Jackson County,East Jackson Middle School,197,C,75.5,,
678209,678,Jackson County,Gum Springs Elementary School,209,B,80.30000000000001,,
6782550,678,Jackson County,Maysville Elementary School,2550,C,74.2,,
678297,678,Jackson County,West Jackson Middle School,297,B,80.40000000000001,,
6783050,678,Jackson County,North Jackson Elementary School,3050,D,67.60000000000001,,
6784050,678,Jackson County,South Jackson Elementary School,4050,C,71.7,,
679100,679,Jasper County,Washington Park Elementary School,100,C,74.8,,
679108,679,Jasper County,Jasper County High School,108,C,77.7,84.199997,
679195,679,Jasper County,Jasper County Primary School,195,D,69.90000000000001,,
679201,679,Jasper County,Jasper County Middle School,201,C,71.8,,
680105,680,Jeff Davis County,Jeff Davis Primary School,105,D,61.40000000000001,,
680111,680,Jeff Davis County,Jeff Davis Middle School,111,C,76.90000000000001,,
680175,680,Jeff Davis County,Jeff Davis Elementary School,175,D,65.90000000000001,,
680199,680,Jeff Davis County,Jeff Davis High School,199,C,74.10000000000001,89.099998,
6811050,681,Jefferson County,Carver Elementary School,1050,D,65.2,,
6811550,681,Jefferson County,Louisville Academy,1550,F,59.8,,
681196,681,Jefferson County,Jefferson County High School,196,F,57.8,86.699997,
6813550,681,Jefferson County,Wrens Elementary School,3550,C,71,,
681397,681,Jefferson County,Jefferson County Middle School,397,D,69.2,,
682101,682,Jenkins County,Jenkins County Middle School,101,C,73.40000000000001,,
6821050,682,Jenkins County,Jenkins County Elementary School,1050,D,69,,
682201,682,Jenkins County,Jenkins County High School,201,C,76.3,78.900002,
683101,683,Johnson County,Johnson County Middle School,101,C,78.60000000000001,,
683197,683,Johnson County,Johnson County Elementary School,197,C,79.60000000000001,,
683201,683,Johnson County,Johnson County High School ,201,D,66.10000000000001,88.199997,
684101,684,Jones County,Clifton Ridge Middle School,101,C,75.40000000000001,,
684102,684,Jones County,Mattie Wells Elementary School,102,D,68.5,,
684106,684,Jones County,Gray Station Middle School,106,C,70.40000000000001,,
684114,684,Jones County,Turner Woods Elementary School,114,C,79.60000000000001,,
6841550,684,Jones County,Gray Elementary School,1550,C,71.90000000000001,,
684192,684,Jones County,Jones County High School,192,C,79.90000000000001,82.400002,
684199,684,Jones County,Dames Ferry Elementary School,199,C,78.60000000000001,,
685105,685,Lamar County,Lamar County Elementary School,105,F,54.7,,
685175,685,Lamar County,Lamar County High School,175,C,77.60000000000001,83.300003,
685199,685,Lamar County,Lamar County Middle School,199,D,61.6,,
685205,685,Lamar County,Lamar County Primary School,205,D,62.3,,
686101,686,Lanier County,Lanier County Middle School,101,C,75.2,,
686111,686,Lanier County,Lanier County Elementary School,111,C,72.3,,
686201,686,Lanier County,Lanier County High School,201,C,71.3,84.199997,
6863050,686,Lanier County,Lanier County Primary School,3050,D,69.10000000000001,,
687101,687,Laurens County,Southwest Laurens Elementary,101,B,84.90000000000001,,
687104,687,Laurens County,East Laurens Primary School,104,B,84.30000000000001,,
687105,687,Laurens County,East Laurens Elementary School,105,C,77.7,,
687110,687,Laurens County,West Laurens High School,110,B,82.60000000000001,88.400002,
687197,687,Laurens County,East Laurens High School,197,C,76.60000000000001,83,
687201,687,Laurens County,Northwest Laurens Elementary,201,B,89.30000000000001,,
6872054,687,Laurens County,West Laurens Middle School,2054,C,78.60000000000001,,
687297,687,Laurens County,East Laurens Middle School,297,B,85,,
688101,688,Lee County,Lee County Middle School West,101,B,88,,
688103,688,Lee County,Lee County Elementary School,103,B,86.30000000000001,,
688114,688,Lee County,Lee County Middle School East,114,C,73.8,,
688187,688,Lee County,Lee County Primary School,187,A,92.40000000000001,,
688193,688,Lee County,Lee County High School,193,B,86.2,90.800003,
688197,688,Lee County,Kinchafoonee Primary School,197,B,84.10000000000001,,
688209,688,Lee County,Lee High School 9th Grade Campus,209,C,79.30000000000001,,
688393,688,Lee County,Twin Oaks Elementary,393,B,85.5,,
689100,689,Liberty County,Waldo Pafford Elementary School,100,C,72.40000000000001,,
689101,689,Liberty County,Midway Middle School,101,C,79.40000000000001,,
689102,689,Liberty County,Liberty Elementary School ,102,B,80.80000000000001,,
689105,689,Liberty County,Bradwell Institute,105,C,75.60000000000001,86.099998,
689180,689,Liberty County,Button Gwinnett Elementary School,180,D,62.3,,
689183,689,Liberty County,Lyman Hall Elementary School,183,D,67.60000000000001,,
689189,689,Liberty County,Joseph Martin Elementary School,189,D,67.3,,
689192,689,Liberty County,Liberty County High School,192,C,75.5,90.800003,
689194,689,Liberty County,Taylors Creek Elementary School,194,C,72.40000000000001,,
689195,689,Liberty County,Snelson-Golden Middle School,195,D,67.40000000000001,,
689196,689,Liberty County,Frank Long Elementary School,196,D,64.2,,
689197,689,Liberty County,Lewis Frasier Middle School,197,C,75.5,,
690101,690,Lincoln County,Lincoln County Middle School,101,C,78.5,,
690110,690,Lincoln County,Lincoln County High School,110,D,68,84.800003,
690176,690,Lincoln County,Lincoln County Elementary School,176,C,72.40000000000001,,
691100,691,Long County,Smiley Elementary School,100,B,81.2,,
691205,691,Long County,Long County High School,205,C,78,87.099998,
691288,691,Long County,Long County Middle School,288,B,83.80000000000001,,
691289,691,Long County,McClelland Elementary School,289,C,70.10000000000001,,
692100,692,Lowndes County,Dewar Elementary ,100,C,72.10000000000001,,
6921050,692,Lowndes County,Clyattville Elementary School,1050,C,79.2,,
6921052,692,Lowndes County,Lowndes Middle School,1052,B,85.30000000000001,,
692111,692,Lowndes County,Westside Elementary School,111,C,77.60000000000001,,
692112,692,Lowndes County,Pine Grove Middle School,112,A,93.80000000000001,,
692194,692,Lowndes County,Moulton-Branch Elementary School,194,C,78.5,,
692195,692,Lowndes County,Hahira Elementary School,195,B,88.10000000000001,,
692211,692,Lowndes County,Pine Grove Elementary School,211,D,64.3,,
6923050,692,Lowndes County,Hahira Middle School,3050,A,90.10000000000001,,
6924050,692,Lowndes County,Lake Park Elementary School,4050,D,67.60000000000001,,
6925050,692,Lowndes County,Lowndes High School,5050,B,87.30000000000001,91.699997,
693101,693,Lumpkin County,Lumpkin County High School,101,D,68.10000000000001,95.5,
693103,693,Lumpkin County,Blackburn Elementary School,103,B,83.60000000000001,,
6931050,693,Lumpkin County,Lumpkin County Middle School,1050,C,78.60000000000001,,
693191,693,Lumpkin County,Long Branch Elementary School,191,C,75.2,,
6932050,693,Lumpkin County,Lumpkin County Elementary School,2050,D,69.5,,
694198,694,Macon County,Macon County Elementary School,198,D,62.1,,
694199,694,Macon County,Macon County Middle School,199,D,69.3,,
6942060,694,Macon County,Macon County High School,2060,D,69.60000000000001,84.800003,
695101,695,Madison County,Hull-Sanford Elementary School,101,C,70.2,,
6951050,695,Madison County,Colbert Elementary School,1050,B,87,,
6951052,695,Madison County,Madison County Middle School,1052,B,81.90000000000001,,
695195,695,Madison County,Danielsville Elementary School,195,B,87.7,,
6952050,695,Madison County,Comer Elementary School,2050,B,85.5,,
6954050,695,Madison County,Ila Elementary School,4050,B,82.2,,
6955050,695,Madison County,Madison County High School,5050,C,75.10000000000001,94.599998,
696197,696,Marion County,L. K. Moss Elementary School,197,C,72.90000000000001,,
696275,696,Marion County,Marion County Middle/High School,275,D,65.5,85,
697112,697,McDuffie County,Thomson-McDuffie Middle School,112,D,63.40000000000001,,
697113,697,McDuffie County,Norris Elementary School,113,C,71.40000000000001,,
697179,697,McDuffie County,Maxwell Elementary School,179,D,66.60000000000001,,
697191,697,McDuffie County,Dearing Elementary School,191,C,70,,
697192,697,McDuffie County,Thomson High School,192,D,67.90000000000001,82.199997,
6974050,697,McDuffie County,Thomson Elementary School,4050,D,65,,
698101,698,McIntosh County,McIntosh County Middle School,101,C,70.10000000000001,,
698104,698,McIntosh County,McIntosh Academy,104,D,68.2,76.300003,
698205,698,McIntosh County,Todd Grant Elementary School,205,D,63.6,,
699100,699,Meriwether County,Unity Elementary School (PK-5),100,F,56.8,,
699102,699,Meriwether County,George E. Washington Elementary School (PK-5),102,F,50.6,,
699200,699,Meriwether County,Mountain View Elementary School,200,C,77.5,,
699300,699,Meriwether County,Greenville High School,300,F,57.7,87.099998,
699401,699,Meriwether County,Greenville Middle School,401,D,69.90000000000001,,
6994050,699,Meriwether County,Manchester High School,4050,C,77,79.199997,
6995050,699,Meriwether County,Manchester Middle School,5050,D,60.3,,
700110,700,Miller County,Miller County Elementary School,110,C,74.7,,
700210,700,Miller County,Miller County High School,210,D,61.2,82.900002,
700310,700,Miller County,Miller County Middle School,310,C,72,,
701111,701,Mitchell County,Mitchell County Elementary School,111,F,47.2,,
701197,701,Mitchell County,Mitchell County Middle School,197,F,49.8,,
701198,701,Mitchell County,Mitchell County Primary School,198,F,37.1,,
701282,701,Mitchell County,Mitchell County High School,282,F,59.2,95.599998,
701298,701,Mitchell County,Eagle's Landing Academy,298,,,,
702105,702,Monroe County,T.G. Scott Elementary School,105,B,89,,
702111,702,Monroe County,Katherine B. Sutton Elementary School,111,B,85.80000000000001,,
702113,702,Monroe County,"Monroe County Middle School, Banks Stephens Campus",113,B,84.60000000000001,,
702184,702,Monroe County,Mary Persons High School,184,B,86.7,86.099998,
702205,702,Monroe County,Samuel E. Hubbard Elementary School,205,B,89.60000000000001,,
703101,703,Montgomery County,Montgomery County Middle School,101,B,85.40000000000001,,
703107,703,Montgomery County,Montgomery County Elementary School,107,C,70.90000000000001,,
703201,703,Montgomery County,Montgomery County High School,201,C,78.80000000000001,94.599998,
7041050,704,Morgan County,Morgan County High School,1050,B,80.2,91.199997,
704191,704,Morgan County,Morgan County Elementary School,191,C,72,,
7043050,704,Morgan County,Morgan County Primary School,3050,C,76.2,,
7045050,704,Morgan County,Morgan County Middle School,5050,B,83.60000000000001,,
705104,705,Murray County,Woodlawn Elementary School,104,D,65.3,,
7051050,705,Murray County,Chatsworth Elementary School,1050,D,61.90000000000001,,
7051052,705,Murray County,Spring Place Elementary School,1052,D,69.10000000000001,,
705108,705,Murray County,Pleasant Valley Innovative School,108,F,39.8,73.199997,
705112,705,Murray County,North Murray High School,112,C,72.2,97.800003,
705190,705,Murray County,Murray County High School,190,C,75.2,96.800003,
705195,705,Murray County,Coker Elementary School,195,F,58.5,,
705198,705,Murray County,Eton Elementary School,198,F,58.40000000000001,,
705204,705,Murray County,Bagley Middle School,204,C,71.5,,
7054050,705,Murray County,Gladden Middle School,4050,C,70.2,,
7055050,705,Murray County,Northwest Elementary School,5050,D,60.3,,
706100,706,Muscogee County,Midland Middle School,100,C,78,,
706102,706,Muscogee County,Fox Elementary School,102,D,61.1,,
706104,706,Muscogee County,North Columbus Elementary,104,B,80.90000000000001,,
7061058,706,Muscogee County,Dimon Elementary ,1058,F,57.7,,
7061062,706,Muscogee County,Georgetown Elementary School,1062,F,58.40000000000001,,
7061064,706,Muscogee County,Kendrick High School,1064,D,60.8,82.599998,
7061066,706,Muscogee County,Reese Road Leadership Academy,1066,D,67.3,,
706108,706,Muscogee County,Eagle Ridge Academy,108,B,88.5,,
706115,706,Muscogee County,Aaron Cohn Middle School,115,A,93.80000000000001,,
706178,706,Muscogee County,Fort Middle School,178,D,62.2,,
706191,706,Muscogee County,Hannan Elementary ,191,D,65.8,,
706192,706,Muscogee County,Brewer Elementary School,192,F,54,,
706196,706,Muscogee County,Blackmon Road Middle School,196,B,89.7,,
706200,706,Muscogee County,"Martin Luther King, Jr. Elementary School",200,D,65.90000000000001,,
706203,706,Muscogee County,Northside High School,203,B,86.10000000000001,94.300003,
706204,706,Muscogee County,Veterans Memorial Middle School,204,B,80.80000000000001,,
7062050,706,Muscogee County,Arnold Middle School,2050,D,66.7,,
7062052,706,Muscogee County,Blanchard Elementary School,2052,C,72.8,,
7062054,706,Muscogee County,Clubview Elementary School,2054,B,85.2,,
7062058,706,Muscogee County,Double Churches Elementary School,2058,D,67,,
7062062,706,Muscogee County,Hardaway High School,2062,D,69.7,89.300003,
7062064,706,Muscogee County,Key Elementary School,2064,D,66.3,,
7062066,706,Muscogee County,Richards Middle School,2066,C,78.10000000000001,,
7062067,706,Muscogee County,Rothschild Leadership Academy School,2067,F,57.1,,
706215,706,Muscogee County,Dorothy Height Elementary School,215,D,61.6,,
706278,706,Muscogee County,Shaw High School,278,D,69.3,87.900002,
706296,706,Muscogee County,Downtown Elementary Magnet Academy,296,B,81.30000000000001,,
706300,706,Muscogee County,Baker Middle School,300,F,47.8,,
706301,706,Muscogee County,East Columbus Magnet Academy,301,D,60.5,,
7063054,706,Muscogee County,Columbus High School,3054,A,95,100,
7063056,706,Muscogee County,Britt David Elementary Computer Magnet Academy,3056,A,95.40000000000001,,
7063060,706,Muscogee County,Forrest Road Elementary School,3060,C,70,,
7063066,706,Muscogee County,Rigdon Road Elementary School,3066,F,55.1,,
7063068,706,Muscogee County,St. Marys Video and Communication Technology,3068,F,51.90000000000001,,
